order_id,order_ts,product_id,quantity,unit_price,order_value,pincode,delivery_hours,on_time,is_returned,order_status,order_date,order_hour,order_dow
ORD102428,2025-09-02 19:59:17,P1015,1,2249.0,2249.0,400015,10.2,1,0,delivered,2025-09-02,19,Tuesday
ORD102429,2025-09-20 10:47:06,P1038,1,539.0,539.0,400001,2.4,1,0,delivered,2025-09-20,10,Saturday
ORD102430,2025-10-02 20:29:58,P1012,1,1599.0,1599.0,400009,1.8,1,0,delivered,2025-10-02,20,Thursday
ORD102431,2025-09-14 21:45:39,P1038,2,539.0,1078.0,400001,1.5,1,0,delivered,2025-09-14,21,Sunday
ORD102432,2025-09-03 18:56:57,P1034,1,599.0,599.0,400014,21.9,1,1,returned,2025-09-03,18,Wednesday
ORD102433,2025-10-02 01:59:36,P1020,1,359.0,359.0,400012,0.2,1,0,delivered,2025-10-02,1,Thursday
ORD102434,2025-09-22 07:26:22,P1038,2,539.0,1078.0,400015,1.0,1,0,delivered,2025-09-22,7,Monday
ORD102435,2025-09-10 19:00:21,P1011,1,764.0,764.0,400007,0.9,1,0,delivered,2025-09-10,19,Wednesday
ORD102436,2025-09-26 03:41:32,P1024,2,359.0,718.0,400009,1.1,1,0,delivered,2025-09-26,3,Friday
ORD102437,2025-09-10 10:53:46,P1012,1,1599.0,1599.0,400015,1.8,1,1,returned,2025-09-10,10,Wednesday
ORD102438,2025-09-30 02:29:07,P1017,1,1374.0,1374.0,400008,2.5,1,0,delivered,2025-09-30,2,Tuesday
ORD102439,2025-09-26 00:57:59,P1008,1,539.0,539.0,400001,0.2,1,0,delivered,2025-09-26,0,Friday
ORD102440,2025-09-30 20:44:53,P1000,2,899.0,1798.0,400003,0.2,1,0,delivered,2025-09-30,20,Tuesday
ORD102441,2025-10-03 17:17:43,P1000,1,899.0,899.0,400018,2.8,1,0,delivered,2025-10-03,17,Friday
ORD102442,2025-09-18 11:07:38,P1025,1,764.0,764.0,400012,85.2,0,0,delivered,2025-09-18,11,Thursday
ORD102443,2025-10-02 19:09:09,P1001,1,3149.0,3149.0,400018,9.1,1,1,returned,2025-10-02,19,Thursday
ORD102444,2025-09-08 15:26:11,P1033,1,1649.0,1649.0,400003,2.4,1,0,delivered,2025-09-08,15,Monday
ORD102445,2025-09-14 09:29:23,P1019,1,899.0,899.0,400008,63.5,0,0,delivered,2025-09-14,9,Sunday
ORD102446,2025-09-18 03:25:24,P1002,1,1529.0,1529.0,400018,0.7,1,0,delivered,2025-09-18,3,Thursday
ORD102447,2025-09-20 04:22:30,P1018,1,2199.0,2199.0,400015,0.2,1,0,delivered,2025-09-20,4,Saturday
ORD102448,2025-09-29 10:49:58,P1033,1,1649.0,1649.0,400017,6.9,1,0,delivered,2025-09-29,10,Monday
ORD102449,2025-09-26 03:12:50,P1012,1,1599.0,1599.0,400015,2.0,1,0,delivered,2025-09-26,3,Friday
ORD102450,2025-09-04 07:56:41,P1024,1,359.0,359.0,400001,2.5,1,0,delivered,2025-09-04,7,Thursday
ORD102451,2025-09-27 16:19:18,P1001,1,3149.0,3149.0,400009,9.2,1,0,delivered,2025-09-27,16,Saturday
ORD102452,2025-09-28 03:24:53,P1011,1,764.0,764.0,400010,1.2,1,0,delivered,2025-09-28,3,Sunday
ORD102453,2025-09-17 21:33:37,P1025,1,764.0,764.0,400007,90.0,0,0,delivered,2025-09-17,21,Wednesday
ORD102454,2025-09-14 10:09:17,P1035,1,959.0,959.0,400008,1.3,1,0,delivered,2025-09-14,10,Sunday
ORD102455,2025-09-30 10:27:52,P1012,1,1599.0,1599.0,400018,0.9,1,0,delivered,2025-09-30,10,Tuesday
ORD102456,2025-09-23 01:49:57,P1033,1,1649.0,1649.0,400014,2.7,1,0,delivered,2025-09-23,1,Tuesday
ORD102457,2025-09-28 21:48:53,P1030,2,839.0,1678.0,400001,1.2,1,0,delivered,2025-09-28,21,Sunday
ORD102458,2025-09-13 16:12:44,P1035,1,959.0,959.0,400002,5.1,1,0,delivered,2025-09-13,16,Saturday
ORD102459,2025-09-20 18:20:46,P1011,2,764.0,1528.0,400015,3.8,1,0,delivered,2025-09-20,18,Saturday
ORD102460,2025-09-06 04:02:26,P1038,2,539.0,1078.0,400012,1.7,1,0,delivered,2025-09-06,4,Saturday
ORD102461,2025-09-04 12:20:08,P1039,1,1259.0,1259.0,400017,2.7,1,0,delivered,2025-09-04,12,Thursday
ORD102462,2025-09-15 06:49:41,P1020,1,359.0,359.0,400004,1.0,1,0,delivered,2025-09-15,6,Monday
ORD102463,2025-09-06 16:19:31,P1025,1,764.0,764.0,400016,42.3,0,0,delivered,2025-09-06,16,Saturday
ORD102464,2025-09-13 12:14:04,P1034,1,599.0,599.0,400020,79.9,0,0,delivered,2025-09-13,12,Saturday
ORD102465,2025-09-28 21:47:59,P1017,1,1374.0,1374.0,400018,2.6,1,0,delivered,2025-09-28,21,Sunday
ORD102466,2025-09-22 11:51:46,P1028,2,2999.0,5998.0,400014,0.2,1,0,delivered,2025-09-22,11,Monday
ORD102467,2025-09-28 08:08:20,P1034,1,599.0,599.0,400004,27.3,0,0,delivered,2025-09-28,8,Sunday
ORD102468,2025-09-12 19:26:01,P1020,1,359.0,359.0,400004,1.0,1,0,delivered,2025-09-12,19,Friday
ORD102469,2025-09-23 06:35:49,P1019,2,899.0,1798.0,400002,17.7,1,0,delivered,2025-09-23,6,Tuesday
ORD102470,2025-09-23 08:46:41,P1002,1,1529.0,1529.0,400015,0.2,1,0,delivered,2025-09-23,8,Tuesday
ORD102471,2025-09-02 07:51:57,P1035,2,959.0,1918.0,400013,1.1,1,0,delivered,2025-09-02,7,Tuesday
ORD102472,2025-09-06 15:27:44,P1034,1,599.0,599.0,400013,38.5,0,0,delivered,2025-09-06,15,Saturday
ORD102473,2025-09-04 06:42:23,P1033,1,1649.0,1649.0,400014,0.5,1,0,delivered,2025-09-04,6,Thursday
ORD102474,2025-10-01 18:16:10,P1011,2,764.0,1528.0,400019,6.1,1,0,delivered,2025-10-01,18,Wednesday
ORD102475,2025-10-03 20:39:38,P1009,1,1599.0,1599.0,400019,4.6,1,0,delivered,2025-10-03,20,Friday
ORD102476,2025-09-16 07:51:10,P1017,2,1374.0,2748.0,400016,1.8,1,0,delivered,2025-09-16,7,Tuesday
ORD102477,2025-09-18 03:23:13,P1035,1,959.0,959.0,400019,5.3,1,0,delivered,2025-09-18,3,Thursday
ORD102478,2025-09-27 00:04:46,P1014,1,449.0,449.0,400016,3.5,1,0,delivered,2025-09-27,0,Saturday
ORD102479,2025-09-13 18:49:28,P1013,1,1799.0,1799.0,400011,1.5,1,0,delivered,2025-09-13,18,Saturday
ORD102480,2025-09-14 22:42:59,P1000,1,899.0,899.0,400018,0.8,1,0,delivered,2025-09-14,22,Sunday
ORD102481,2025-09-20 08:47:16,P1007,1,2099.0,2099.0,400018,1.9,1,0,delivered,2025-09-20,8,Saturday
ORD102482,2025-09-17 14:27:02,P1001,1,3149.0,3149.0,400014,7.1,1,0,delivered,2025-09-17,14,Wednesday
ORD102483,2025-09-27 22:05:57,P1009,1,1599.0,1599.0,400006,9.8,1,0,delivered,2025-09-27,22,Saturday
ORD102484,2025-09-24 03:13:38,P1008,1,539.0,539.0,400011,0.2,1,0,delivered,2025-09-24,3,Wednesday
ORD102485,2025-09-18 03:54:05,P1001,1,3149.0,3149.0,400015,3.9,1,0,delivered,2025-09-18,3,Thursday
ORD102486,2025-09-28 20:25:25,P1033,1,1649.0,1649.0,400011,3.3,1,0,delivered,2025-09-28,20,Sunday
ORD102487,2025-09-09 20:57:33,P1017,1,1374.0,1374.0,400001,1.7,1,0,delivered,2025-09-09,20,Tuesday
ORD102488,2025-09-25 05:22:34,P1007,1,2099.0,2099.0,400018,1.7,1,0,delivered,2025-09-25,5,Thursday
ORD102489,2025-09-10 16:37:42,P1020,1,359.0,359.0,400011,0.5,1,0,delivered,2025-09-10,16,Wednesday
ORD102490,2025-09-12 18:00:58,P1023,1,1274.0,1274.0,400007,1.2,1,1,returned,2025-09-12,18,Friday
ORD102491,2025-09-11 00:54:52,P1008,1,539.0,539.0,400001,0.8,1,0,delivered,2025-09-11,0,Thursday
ORD102492,2025-09-10 20:14:24,P1019,2,899.0,1798.0,400003,18.7,1,0,delivered,2025-09-10,20,Wednesday
ORD102493,2025-10-01 00:43:03,P1015,1,2249.0,2249.0,400016,12.4,1,0,delivered,2025-10-01,0,Wednesday
ORD102494,2025-09-08 13:44:52,P1011,2,764.0,1528.0,400018,4.2,1,0,delivered,2025-09-08,13,Monday
ORD102495,2025-09-06 19:40:06,P1007,1,2099.0,2099.0,400017,3.2,1,0,delivered,2025-09-06,19,Saturday
ORD102496,2025-10-03 19:22:41,P1007,1,2099.0,2099.0,400018,2.1,1,0,delivered,2025-10-03,19,Friday
ORD102497,2025-09-24 21:59:46,P1020,1,359.0,359.0,400015,0.8,1,0,delivered,2025-09-24,21,Wednesday
ORD102498,2025-09-01 07:43:01,P1034,2,599.0,1198.0,400020,29.6,0,0,delivered,2025-09-01,7,Monday
ORD102499,2025-09-03 01:14:24,P1025,1,764.0,764.0,400001,35.4,0,0,delivered,2025-09-03,1,Wednesday
ORD102500,2025-09-19 00:28:31,P1003,1,2099.0,2099.0,400016,4.1,1,0,delivered,2025-09-19,0,Friday
ORD102501,2025-09-16 07:29:14,P1031,1,2099.0,2099.0,400015,3.1,1,0,delivered,2025-09-16,7,Tuesday
ORD102502,2025-09-28 21:21:48,P1030,1,839.0,839.0,400012,2.1,1,0,delivered,2025-09-28,21,Sunday
ORD102503,2025-09-24 19:49:46,P1011,1,764.0,764.0,400005,5.4,1,0,delivered,2025-09-24,19,Wednesday
ORD102504,2025-09-25 19:30:49,P1017,1,1374.0,1374.0,400018,0.2,1,0,delivered,2025-09-25,19,Thursday
ORD102505,2025-09-20 07:33:47,P1000,1,899.0,899.0,400003,1.1,1,0,delivered,2025-09-20,7,Saturday
ORD102506,2025-09-28 23:51:49,P1033,1,1649.0,1649.0,400010,3.0,1,0,delivered,2025-09-28,23,Sunday
ORD102507,2025-09-03 15:05:13,P1031,1,2099.0,2099.0,400011,8.3,1,0,delivered,2025-09-03,15,Wednesday
ORD102508,2025-09-24 05:16:59,P1007,1,2099.0,2099.0,400004,0.4,1,0,delivered,2025-09-24,5,Wednesday
ORD102509,2025-09-02 13:56:17,P1011,2,764.0,1528.0,400015,5.6,1,0,delivered,2025-09-02,13,Tuesday
ORD102510,2025-09-17 20:37:15,P1007,1,2099.0,2099.0,400002,0.2,1,0,delivered,2025-09-17,20,Wednesday
ORD102511,2025-09-09 11:39:25,P1001,1,3149.0,3149.0,400001,1.8,1,0,delivered,2025-09-09,11,Tuesday
ORD102512,2025-09-06 20:14:20,P1001,2,3149.0,6298.0,400003,2.5,1,0,delivered,2025-09-06,20,Saturday
ORD102513,2025-09-23 08:01:15,P1025,1,764.0,764.0,400007,7.1,1,0,delivered,2025-09-23,8,Tuesday
ORD102514,2025-09-01 09:48:30,P1002,2,1529.0,3058.0,400012,2.3,1,0,delivered,2025-09-01,9,Monday
ORD102515,2025-10-03 17:23:13,P1030,1,839.0,839.0,400007,3.5,1,0,delivered,2025-10-03,17,Friday
ORD102516,2025-09-19 10:03:56,P1018,1,2199.0,2199.0,400002,1.6,1,1,returned,2025-09-19,10,Friday
ORD102517,2025-09-16 19:09:38,P1035,2,959.0,1918.0,400020,6.9,1,0,delivered,2025-09-16,19,Tuesday
ORD102518,2025-09-30 17:56:17,P1008,1,539.0,539.0,400004,0.2,1,0,delivered,2025-09-30,17,Tuesday
ORD102519,2025-09-10 02:02:54,P1038,1,539.0,539.0,400012,0.6,1,0,delivered,2025-09-10,2,Wednesday
ORD102520,2025-09-13 18:14:28,P1027,1,849.0,849.0,400008,1.4,1,0,delivered,2025-09-13,18,Saturday
ORD102521,2025-09-14 01:53:00,P1011,1,764.0,764.0,400017,5.3,1,0,delivered,2025-09-14,1,Sunday
ORD102522,2025-09-30 18:17:40,P1025,2,764.0,1528.0,400007,4.0,1,0,delivered,2025-09-30,18,Tuesday
ORD102523,2025-09-18 18:19:57,P1033,1,1649.0,1649.0,400010,3.0,1,0,delivered,2025-09-18,18,Thursday
ORD102524,2025-09-25 05:06:33,P1031,1,2099.0,2099.0,400011,7.6,1,0,delivered,2025-09-25,5,Thursday
ORD102525,2025-09-11 05:17:17,P1011,1,764.0,764.0,400020,5.4,1,0,delivered,2025-09-11,5,Thursday
ORD102526,2025-09-19 01:46:19,P1001,2,3149.0,6298.0,400013,1.0,1,0,delivered,2025-09-19,1,Friday
ORD102527,2025-09-20 10:43:27,P1025,1,764.0,764.0,400020,44.6,0,0,delivered,2025-09-20,10,Saturday
ORD102528,2025-09-22 21:08:14,P1035,1,959.0,959.0,400002,6.7,1,0,delivered,2025-09-22,21,Monday
ORD102529,2025-09-28 17:44:26,P1035,1,959.0,959.0,400002,0.5,1,0,delivered,2025-09-28,17,Sunday
ORD102530,2025-09-28 22:57:49,P1011,1,764.0,764.0,400007,6.9,1,0,delivered,2025-09-28,22,Sunday
ORD102531,2025-09-12 02:17:58,P1009,2,1599.0,3198.0,400017,6.5,1,0,delivered,2025-09-12,2,Friday
ORD102532,2025-09-14 02:30:48,P1034,1,599.0,599.0,400007,27.3,0,0,delivered,2025-09-14,2,Sunday
ORD102533,2025-09-27 23:01:04,P1003,1,2099.0,2099.0,400004,5.1,1,0,delivered,2025-09-27,23,Saturday
ORD102534,2025-09-19 11:45:40,P1002,1,1529.0,1529.0,400020,4.6,1,0,delivered,2025-09-19,11,Friday
ORD102535,2025-09-08 01:55:12,P1028,1,2999.0,2999.0,400012,2.0,1,0,delivered,2025-09-08,1,Monday
ORD102536,2025-09-23 23:04:11,P1017,1,1374.0,1374.0,400002,0.9,1,1,returned,2025-09-23,23,Tuesday
ORD102537,2025-09-09 13:45:44,P1027,1,849.0,849.0,400015,2.2,1,0,delivered,2025-09-09,13,Tuesday
ORD102538,2025-09-25 06:04:25,P1034,1,599.0,599.0,400014,35.8,0,0,delivered,2025-09-25,6,Thursday
ORD102539,2025-10-01 14:45:46,P1009,1,1599.0,1599.0,400015,2.1,1,0,delivered,2025-10-01,14,Wednesday
ORD102540,2025-09-26 22:08:05,P1011,1,764.0,764.0,400004,1.4,1,0,delivered,2025-09-26,22,Friday
ORD102541,2025-09-16 07:50:56,P1012,1,1599.0,1599.0,400010,2.3,1,0,delivered,2025-09-16,7,Tuesday
ORD102542,2025-09-15 13:33:54,P1034,1,599.0,599.0,400013,48.9,0,0,delivered,2025-09-15,13,Monday
ORD102543,2025-09-28 06:56:19,P1007,2,2099.0,4198.0,400011,0.7,1,0,delivered,2025-09-28,6,Sunday
ORD102544,2025-09-28 13:34:30,P1001,1,3149.0,3149.0,400018,12.1,1,0,delivered,2025-09-28,13,Sunday
ORD102545,2025-09-20 08:10:18,P1011,1,764.0,764.0,400018,5.3,1,0,delivered,2025-09-20,8,Saturday
ORD102546,2025-09-08 22:18:25,P1001,2,3149.0,6298.0,400018,8.0,1,0,delivered,2025-09-08,22,Monday
ORD102547,2025-09-11 11:02:15,P1001,2,3149.0,6298.0,400009,3.5,1,0,delivered,2025-09-11,11,Thursday
ORD102548,2025-09-24 03:12:31,P1012,1,1599.0,1599.0,400004,2.9,1,0,delivered,2025-09-24,3,Wednesday
ORD102549,2025-09-22 20:07:07,P1020,1,359.0,359.0,400004,1.7,1,0,delivered,2025-09-22,20,Monday
ORD102550,2025-09-13 14:39:10,P1034,1,599.0,599.0,400008,40.9,0,0,delivered,2025-09-13,14,Saturday
ORD102551,2025-09-18 11:47:15,P1007,1,2099.0,2099.0,400004,0.2,1,0,delivered,2025-09-18,11,Thursday
ORD102552,2025-09-28 01:31:28,P1008,1,539.0,539.0,400004,1.1,1,0,delivered,2025-09-28,1,Sunday
ORD102553,2025-09-17 16:57:08,P1033,1,1649.0,1649.0,400006,6.3,1,0,delivered,2025-09-17,16,Wednesday
ORD102554,2025-09-20 23:44:10,P1030,1,839.0,839.0,400017,1.1,1,0,delivered,2025-09-20,23,Saturday
ORD102555,2025-09-18 01:03:00,P1007,1,2099.0,2099.0,400011,2.5,1,0,delivered,2025-09-18,1,Thursday
ORD102556,2025-10-03 23:46:29,P1034,1,599.0,599.0,400011,58.4,0,0,delivered,2025-10-03,23,Friday
ORD102557,2025-09-10 15:48:10,P1017,2,1374.0,2748.0,400008,3.4,1,0,delivered,2025-09-10,15,Wednesday
ORD102558,2025-09-09 11:21:08,P1035,1,959.0,959.0,400004,3.8,1,0,delivered,2025-09-09,11,Tuesday
ORD102559,2025-09-18 05:43:55,P1003,1,2099.0,2099.0,400011,0.5,1,0,delivered,2025-09-18,5,Thursday
ORD102560,2025-10-03 16:19:35,P1001,2,3149.0,6298.0,400003,9.5,1,0,delivered,2025-10-03,16,Friday
ORD102561,2025-09-24 15:58:16,P1011,1,764.0,764.0,400004,3.7,1,0,delivered,2025-09-24,15,Wednesday
ORD102562,2025-09-22 16:42:40,P1038,1,539.0,539.0,400014,2.1,1,0,delivered,2025-09-22,16,Monday
ORD102563,2025-09-19 11:58:47,P1038,1,539.0,539.0,400001,1.7,1,0,delivered,2025-09-19,11,Friday
ORD102564,2025-09-14 21:49:26,P1035,1,959.0,959.0,400013,7.7,1,0,delivered,2025-09-14,21,Sunday
ORD102565,2025-10-01 15:59:52,P1017,2,1374.0,2748.0,400013,0.2,1,1,returned,2025-10-01,15,Wednesday
ORD102566,2025-09-09 03:14:22,P1009,1,1599.0,1599.0,400010,12.4,1,0,delivered,2025-09-09,3,Tuesday
ORD102567,2025-09-17 09:05:09,P1036,1,2249.0,2249.0,400004,0.8,1,0,delivered,2025-09-17,9,Wednesday
ORD102568,2025-10-01 15:29:12,P1035,1,959.0,959.0,400011,6.5,1,0,delivered,2025-10-01,15,Wednesday
ORD102569,2025-09-28 18:00:21,P1032,1,899.0,899.0,400014,8.7,1,0,delivered,2025-09-28,18,Sunday
ORD102570,2025-09-04 11:07:18,P1001,1,3149.0,3149.0,400014,1.3,1,1,returned,2025-09-04,11,Thursday
ORD102571,2025-09-08 20:44:35,P1002,1,1529.0,1529.0,400009,1.1,1,0,delivered,2025-09-08,20,Monday
ORD102572,2025-09-12 01:53:35,P1039,1,1259.0,1259.0,400004,4.3,1,0,delivered,2025-09-12,1,Friday
ORD102573,2025-09-16 09:11:23,P1033,1,1649.0,1649.0,400005,3.3,1,0,delivered,2025-09-16,9,Tuesday
ORD102574,2025-09-15 03:27:17,P1034,2,599.0,1198.0,400013,33.2,0,0,delivered,2025-09-15,3,Monday
ORD102575,2025-09-30 09:19:28,P1020,1,359.0,359.0,400005,1.0,1,0,delivered,2025-09-30,9,Tuesday
ORD102576,2025-09-20 04:44:19,P1011,1,764.0,764.0,400016,3.6,1,0,delivered,2025-09-20,4,Saturday
ORD102577,2025-09-22 14:20:39,P1009,1,1599.0,1599.0,400014,1.0,1,0,delivered,2025-09-22,14,Monday
ORD102578,2025-09-29 11:48:39,P1039,1,1259.0,1259.0,400017,6.0,1,0,delivered,2025-09-29,11,Monday
ORD102579,2025-09-22 20:37:27,P1012,2,1599.0,3198.0,400001,0.2,1,0,delivered,2025-09-22,20,Monday
ORD102580,2025-09-09 02:56:23,P1014,1,449.0,449.0,400014,5.6,1,0,delivered,2025-09-09,2,Tuesday
ORD102581,2025-09-02 02:54:53,P1011,1,764.0,764.0,400005,2.5,1,0,delivered,2025-09-02,2,Tuesday
ORD102582,2025-09-12 09:21:37,P1033,3,1649.0,4947.0,400005,4.2,1,0,delivered,2025-09-12,9,Friday
ORD102583,2025-09-13 05:11:24,P1011,1,764.0,764.0,400004,2.2,1,0,delivered,2025-09-13,5,Saturday
ORD102584,2025-09-04 21:16:55,P1033,1,1649.0,1649.0,400017,4.9,1,0,delivered,2025-09-04,21,Thursday
ORD102585,2025-09-09 02:27:53,P1007,1,2099.0,2099.0,400002,0.2,1,0,delivered,2025-09-09,2,Tuesday
ORD102586,2025-09-06 00:00:52,P1024,2,359.0,718.0,400001,1.6,1,0,delivered,2025-09-06,0,Saturday
ORD102587,2025-09-04 02:19:24,P1013,1,1799.0,1799.0,400017,2.4,1,0,delivered,2025-09-04,2,Thursday
ORD102588,2025-09-27 14:58:17,P1011,1,764.0,764.0,400003,2.3,1,0,delivered,2025-09-27,14,Saturday
ORD102589,2025-09-02 06:43:02,P1034,1,599.0,599.0,400017,58.8,0,0,delivered,2025-09-02,6,Tuesday
ORD102590,2025-09-26 10:29:03,P1011,1,764.0,764.0,400018,0.6,1,0,delivered,2025-09-26,10,Friday
ORD102591,2025-09-06 01:05:07,P1035,1,959.0,959.0,400004,3.5,1,0,delivered,2025-09-06,1,Saturday
ORD102592,2025-10-01 00:08:28,P1033,2,1649.0,3298.0,400010,4.4,1,1,returned,2025-10-01,0,Wednesday
ORD102593,2025-09-05 02:13:47,P1028,1,2999.0,2999.0,400014,0.6,1,0,delivered,2025-09-05,2,Friday
ORD102594,2025-09-16 00:26:34,P1034,2,599.0,1198.0,400007,37.3,0,0,delivered,2025-09-16,0,Tuesday
ORD102595,2025-09-13 00:14:16,P1012,2,1599.0,3198.0,400003,1.2,1,0,delivered,2025-09-13,0,Saturday
ORD102596,2025-09-22 12:19:09,P1036,1,2249.0,2249.0,400016,3.0,1,0,delivered,2025-09-22,12,Monday
ORD102597,2025-09-07 08:56:56,P1011,2,764.0,1528.0,400015,5.4,1,0,delivered,2025-09-07,8,Sunday
ORD102598,2025-09-09 06:46:21,P1011,1,764.0,764.0,400003,1.3,1,0,delivered,2025-09-09,6,Tuesday
ORD102599,2025-09-02 16:57:30,P1033,2,1649.0,3298.0,400005,2.9,1,0,delivered,2025-09-02,16,Tuesday
ORD102600,2025-09-18 07:45:00,P1036,1,2249.0,2249.0,400013,1.9,1,0,delivered,2025-09-18,7,Thursday
ORD102601,2025-09-24 02:45:37,P1001,1,3149.0,3149.0,400001,6.3,1,0,delivered,2025-09-24,2,Wednesday
ORD102602,2025-09-27 05:49:34,P1033,1,1649.0,1649.0,400011,3.5,1,0,delivered,2025-09-27,5,Saturday
ORD102603,2025-09-27 15:06:05,P1027,1,849.0,849.0,400015,0.7,1,0,delivered,2025-09-27,15,Saturday
ORD102604,2025-09-07 13:25:12,P1007,1,2099.0,2099.0,400018,1.0,1,0,delivered,2025-09-07,13,Sunday
ORD102605,2025-09-27 04:18:56,P1011,1,764.0,764.0,400005,1.8,1,0,delivered,2025-09-27,4,Saturday
ORD102606,2025-09-29 16:22:04,P1007,1,2099.0,2099.0,400004,3.2,1,0,delivered,2025-09-29,16,Monday
ORD102607,2025-09-23 03:54:41,P1035,1,959.0,959.0,400009,4.2,1,0,delivered,2025-09-23,3,Tuesday
ORD102608,2025-10-01 20:49:12,P1001,1,3149.0,3149.0,400007,7.7,1,0,delivered,2025-10-01,20,Wednesday
ORD102609,2025-09-22 02:47:07,P1001,2,3149.0,6298.0,400003,3.0,1,0,delivered,2025-09-22,2,Monday
ORD102610,2025-10-02 01:24:19,P1012,1,1599.0,1599.0,400009,0.2,1,0,delivered,2025-10-02,1,Thursday
ORD102611,2025-09-16 00:46:53,P1012,1,1599.0,1599.0,400006,0.2,1,0,delivered,2025-09-16,0,Tuesday
ORD102612,2025-09-24 09:09:53,P1012,1,1599.0,1599.0,400009,1.9,1,0,delivered,2025-09-24,9,Wednesday
ORD102613,2025-09-12 00:37:25,P1013,1,1799.0,1799.0,400002,1.7,1,0,delivered,2025-09-12,0,Friday
ORD102614,2025-09-22 10:48:16,P1002,1,1529.0,1529.0,400009,1.6,1,0,delivered,2025-09-22,10,Monday
ORD102615,2025-09-18 18:10:06,P1034,1,599.0,599.0,400017,8.7,1,0,delivered,2025-09-18,18,Thursday
ORD102616,2025-09-13 14:41:49,P1008,2,539.0,1078.0,400018,1.2,1,0,delivered,2025-09-13,14,Saturday
ORD102617,2025-09-15 17:41:17,P1033,1,1649.0,1649.0,400006,0.6,1,0,delivered,2025-09-15,17,Monday
ORD102618,2025-09-01 00:06:27,P1011,2,764.0,1528.0,400015,6.5,1,0,delivered,2025-09-01,0,Monday
ORD102619,2025-09-07 14:48:05,P1035,1,959.0,959.0,400020,3.9,1,0,delivered,2025-09-07,14,Sunday
ORD102620,2025-09-14 22:06:08,P1001,1,3149.0,3149.0,400001,4.8,1,0,delivered,2025-09-14,22,Sunday
ORD102621,2025-09-26 23:26:07,P1011,1,764.0,764.0,400003,4.1,1,0,delivered,2025-09-26,23,Friday
ORD102622,2025-09-24 21:08:30,P1033,2,1649.0,3298.0,400013,0.9,1,0,delivered,2025-09-24,21,Wednesday
ORD102623,2025-09-15 13:04:17,P1009,1,1599.0,1599.0,400009,8.5,1,0,delivered,2025-09-15,13,Monday
ORD102624,2025-09-21 21:29:36,P1023,1,1274.0,1274.0,400007,2.2,1,0,delivered,2025-09-21,21,Sunday
ORD102625,2025-09-29 23:33:35,P1025,2,764.0,1528.0,400012,20.7,1,0,delivered,2025-09-29,23,Monday
ORD102626,2025-09-01 08:24:34,P1009,1,1599.0,1599.0,400015,5.1,1,0,delivered,2025-09-01,8,Monday
ORD102627,2025-09-19 03:19:36,P1011,1,764.0,764.0,400019,3.6,1,0,delivered,2025-09-19,3,Friday
ORD102628,2025-09-20 23:42:25,P1025,1,764.0,764.0,400016,69.7,0,0,delivered,2025-09-20,23,Saturday
ORD102629,2025-09-22 05:15:56,P1000,1,899.0,899.0,400002,2.0,1,0,delivered,2025-09-22,5,Monday
ORD102630,2025-09-13 03:09:00,P1028,1,2999.0,2999.0,400012,0.2,1,0,delivered,2025-09-13,3,Saturday
ORD102631,2025-10-02 08:38:01,P1002,1,1529.0,1529.0,400002,1.1,1,0,delivered,2025-10-02,8,Thursday
ORD102632,2025-09-19 08:49:08,P1038,1,539.0,539.0,400007,1.1,1,0,delivered,2025-09-19,8,Friday
ORD102633,2025-09-13 18:23:39,P1019,1,899.0,899.0,400006,39.5,0,0,delivered,2025-09-13,18,Saturday
ORD102634,2025-09-21 11:56:40,P1036,1,2249.0,2249.0,400020,0.3,1,0,delivered,2025-09-21,11,Sunday
ORD102635,2025-09-26 01:53:39,P1036,1,2249.0,2249.0,400018,4.2,1,0,delivered,2025-09-26,1,Friday
ORD102636,2025-09-14 04:44:44,P1008,1,539.0,539.0,400004,1.3,1,0,delivered,2025-09-14,4,Sunday
ORD102637,2025-10-02 11:30:25,P1002,2,1529.0,3058.0,400018,1.9,1,1,returned,2025-10-02,11,Thursday
ORD102638,2025-09-26 19:45:35,P1034,1,599.0,599.0,400013,42.7,0,0,delivered,2025-09-26,19,Friday
ORD102639,2025-09-21 01:04:04,P1023,1,1274.0,1274.0,400010,4.1,1,0,delivered,2025-09-21,1,Sunday
ORD102640,2025-09-04 07:45:58,P1034,1,599.0,599.0,400014,12.7,1,0,delivered,2025-09-04,7,Thursday
ORD102641,2025-09-07 15:10:42,P1034,1,599.0,599.0,400013,28.9,0,0,delivered,2025-09-07,15,Sunday
ORD102642,2025-09-06 08:34:28,P1036,1,2249.0,2249.0,400011,1.8,1,0,delivered,2025-09-06,8,Saturday
ORD102643,2025-09-30 23:42:24,P1000,1,899.0,899.0,400002,1.2,1,0,delivered,2025-09-30,23,Tuesday
ORD102644,2025-09-14 05:03:33,P1034,1,599.0,599.0,400011,46.7,0,0,delivered,2025-09-14,5,Sunday
ORD102645,2025-09-24 21:13:00,P1012,1,1599.0,1599.0,400018,3.3,1,0,delivered,2025-09-24,21,Wednesday
ORD102646,2025-09-16 13:34:37,P1008,1,539.0,539.0,400017,1.9,1,0,delivered,2025-09-16,13,Tuesday
ORD102647,2025-09-08 09:16:00,P1035,2,959.0,1918.0,400017,2.9,1,0,delivered,2025-09-08,9,Monday
